1.6235429513411932 -4086780.813964814
1.6243369566270387 -4086780.804192354
1.6250891881007932 -4086780.6429472547
1.6260414558773897 -4086780.2361746444
1.6271255117032424 -4086779.5425283853
1.6277389209041755 -4086780.5766572617
1.6289073656431663 -4086779.52332014
1.6299952159007944 -4086778.0799994553
1.6302751567238631 -4086776.2735488038
1.6312601381698366 -4086773.929859325
1.632135456657053 -4086771.034966365
1.6336056773370229 -4086767.5164822424
1.6369416163170647 -4086763.3030553674
1.6313390245170993 -4086764.3399394704
1.6339115193119231 -4086762.9402377005
1.6371161349471417 -4086761.3905155323
1.6411647889702736 -4086759.6963872
1.6463388948084654 -4086757.8593857894
1.6529643497795392 -4086755.8966592443
1.6616835272428516 -4086753.8340955996
1.733011319913684 -4086755.244424851
1.7433243911989003 -4086754.8489067103
1.7599090916846667 -4086754.5584337306
1.817008879881806 -4086755.0202379054
1.8669305329054862 -4086756.7708814205
1.9248570295596137 -4086759.482523695
1.9858224574602008 -4086763.080645972
2.2230512152042063 -4086770.2943548067
2.244976422041643 -4086775.0800724872
2.266575587770595 -4086779.84148339
2.283117108175695 -4086784.411602525
2.2989242239605487 -4086788.6150218383
2.3163461093844426 -4086792.1804024894
2.336597996245264 -4086794.727144462
2.362258418646334 -4086795.7257037973
